"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"log_lambda[95]",0.706556984839044,0.20127580527331,0.29114268062722,0.576628612591313,0.713004579194014,0.842031149634722,1.08171045543105,1.00370664924747,1100
"log_lambda[96]",-3.62211940887912,1.77559273748744,-8.06931442516942,-4.38676565144471,-3.28573889601706,-2.43824229058592,-1.24868781227017,1.03527989834403,180
"log_lambda[97]",-4.5217276813493,1.77707098251209,-8.93252067695274,-5.30067288675267,-4.17871427420726,-3.34315367704308,-2.1565893013874,1.03594555372334,180
"log_lambda[98]",-3.62211940887912,1.77559273748744,-8.06931442516942,-4.38676565144471,-3.28573889601706,-2.43824229058592,-1.24868781227017,1.03527989834403,180
"log_lambda[99]",-4.68878176601247,1.77707098251209,-9.09957476161591,-5.46772697141584,-4.34576835887042,-3.51020776170625,-2.32364338605057,1.03594555372334,180
"log_lambda[100]",2.53974953442998,0.175352545842973,2.19530963769209,2.41975554051287,2.54060840797358,2.65437506624004,2.89604048353869,1.00553317091566,500
"log_lambda[101]",2.26150710994627,0.171349005992865,1.92904839594877,2.14810982063139,2.26056160571454,2.37367988023939,2.61287296576885,1.00632171076964,430
"log_lambda[102]",1.79689467423486,0.177792830259567,1.43916820573828,1.6783744575032,1.79793883237253,1.90763714797813,2.15781982650713,1.00345888784101,850
"log_lambda[103]",-2.83188631193365,1.7767371927183,-7.19865844583408,-3.58683191323211,-2.49824937626597,-1.6446485882402,-0.470184861285368,1.03596400740557,160
"log_lambda[104]",-3.81153729207736,1.77826291572662,-8.24273775668682,-4.57980849676978,-3.48201659187516,-2.62044109584605,-1.42975558615948,1.03671232173327,150
"log_lambda[105]",-3.40725045683721,1.7767371927183,-7.77402259073764,-4.16219605813567,-3.07361352116953,-2.22001273314376,-1.04554900618893,1.03596400740557,160
"log_lambda[106]",-4.2815409213231,1.77826291572662,-8.71274138593256,-5.04981212601551,-3.95202022112089,-3.09044472509178,-1.89975921540522,1.03671232173327,150
"log_lambda[107]",2.23141628705511,0.165267663433735,1.90881548297405,2.12068773383439,2.23101346520007,2.34015233693469,2.55958792429716,1.00492903974979,730
"log_lambda[108]",1.79432466196259,0.163146963914959,1.47532725820067,1.68292403822932,1.79028498757933,1.90095303697953,2.12821837639386,1.00406140895317,830
"log_lambda[109]",1.91464582217088,0.173996972361904,1.5707104548027,1.79940658845026,1.91250405663749,2.02904209074134,2.26280896360269,1.00553324495023,560
"log_lambda[110]",1.96568715085899,0.180602082260264,1.60085621135135,1.84547348361703,1.96659127148539,2.08295141353355,2.32605007529001,1.00117783402714,3700
"log_lambda[111]",2.35527409895094,0.182235664479477,1.9924203616858,2.23811988520876,2.35639969107906,2.48075597528531,2.70679876230762,1.00240906895943,1500
"log_lambda[112]",2.4268050949898,0.189820377284303,2.051268699644,2.29819572400905,2.42827687846338,2.55361700437247,2.80100788664081,1.00100461118274,4000
"log_lambda[113]",-2.77734003608227,1.76851135115032,-7.09733858299386,-3.54950108938484,-2.43716713356824,-1.59353470475956,-0.475052744639974,1.03517586594848,170
"log_lambda[114]",-3.49462675175849,1.76998310514395,-7.82045657235385,-4.25782360927654,-3.14510991800074,-2.31288879484057,-1.17293598722207,1.03596128933915,170
"log_lambda[115]",1.71296695134783,0.201237155265417,1.32722733272892,1.58213469670729,1.70750840648608,1.83876759149678,2.13290282017892,1.00318175759286,940
"log_lambda[116]",2.04313047896898,0.206734378604514,1.66785278925428,1.90097456456236,2.03910614554473,2.17369732373877,2.49430113497298,1.00345479781397,850
"log_lambda[117]",1.63508839474596,0.206971054893687,1.24558884520868,1.50006409230882,1.63027120133582,1.76293399918044,2.06902927093657,1.00400001965911,820
"log_lambda[118]",1.73606700719998,0.173448299175414,1.40306861978707,1.61858767096889,1.73497996542083,1.8470222245671,2.085881420826,1.00334891700966,880
"log_lambda[119]",1.86328969082443,0.177425184204388,1.52039388671506,1.74819294363512,1.86362294587384,1.97627077207578,2.22148709174818,1.0035166731675,830
"log_lambda[120]",1.28089421945663,0.181392034270757,0.925425792845879,1.15829410396727,1.28278381159646,1.40069758939478,1.63872676301953,1.00193762459027,1700
"log_lambda[121]",-2.86719823736612,1.76958139802988,-7.31049596237597,-3.63043375240701,-2.51788869000053,-1.69200936822748,-0.525275529387448,1.03527341850264,160
"log_lambda[122]",-3.80428960309104,1.77080393574988,-8.19588131274248,-4.5732210897702,-3.46459624457845,-2.63447964951807,-1.46090131552821,1.03602299305689,160
"log_lambda[123]",1.82444477262295,0.196253057134801,1.43279705358283,1.69626316158864,1.82374746607728,1.95693423092216,2.20892224345148,1.00227614526576,1500
"log_lambda[124]",1.5409252910384,0.202670811965355,1.13417044720052,1.40773338785322,1.54087140628422,1.67528522510026,1.93356301280656,1.00446234246705,770
"log_lambda[125]",0.715424990721946,0.20934879571177,0.291932374676785,0.578400448645485,0.714954763961183,0.857086133905884,1.12184820304818,1.00187074908567,1800
"log_lambda[126]",1.23574059225509,0.205615738924785,0.829327227148644,1.10024393894365,1.23685968824834,1.37043915321945,1.64014529290579,1.00281079815577,1400
"log_lambda[127]",0.256089612111374,0.212870708381747,-0.164313343590866,0.113592963010632,0.26253713727884,0.399600232498762,0.670852047250732,1.00160820350226,2300
"log_lambda[128]",1.29292311981735,0.239087651465509,0.805763489618288,1.13820162942511,1.29987752324508,1.45254276281421,1.75253237197724,1.00303901437381,1200
"log_lambda[129]",1.85840073437296,0.248189512426438,1.34073057030883,1.7002749535247,1.86478533535871,2.02716821727303,2.33469953730471,1.00254514834302,1200
"log_lambda[130]",0.773211810936439,0.254093279046407,0.263788420276385,0.605733338122443,0.778552822436163,0.945040081072447,1.25633689158287,1.00278973178601,1100
"log_lambda[131]",-3.73778613957568,1.77755732572004,-8.00778541687893,-4.5048466847871,-3.39124807297727,-2.54739633466104,-1.41413485129973,1.03426207012228,190
"log_lambda[132]",-4.86053796336007,1.77884718362526,-9.20969524979778,-5.64386260860478,-4.52187242577979,-3.66066180708113,-2.49782842644013,1.03502636628388,180
"log_lambda[133]",-3.80677901106263,1.77755732572004,-8.07677828836588,-4.57383955627406,-3.46024094446422,-2.61638920614799,-1.48312772278669,1.03426207012228,190
"log_lambda[134]",-4.71743711971939,1.77884718362526,-9.0665944061571,-5.50076176496411,-4.37877158213912,-3.51756096344045,-2.35472758279946,1.03502636628388,180
"log_lambda[135]",1.42006207243084,0.407482950407241,0.659721322353874,1.13422296706712,1.43988931329758,1.69567153541951,2.19291169289892,1.03294956947808,100
"log_lambda[136]",0.189096664006222,0.407275216936609,-0.601248649011404,-0.0914180787357435,0.209901008635239,0.466271078573204,0.97158061819511,1.02643941613094,130
"log_lambda[137]",1.22697745628744,0.409654170810964,0.45582395281215,0.942581986067948,1.25351136384164,1.5039238265764,2.01903676512772,1.03576824251717,93
