"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[502]",0.364685575175361,0.0135038625576005,0.374700207350678,-0.354506485675623,0.11876723453044,0.36637633395598,0.646547030174293,1.00578853628964,769.931075540853,0.992309418609394
"log_lambda[503]",1.27585095051521,0.010261563603187,0.229897805109673,0.8434104172946,1.11665414243677,1.27055852279061,1.44593807576612,1.71330092675661,501.929321993098,0.997983317648364
"log_lambda[504]",1.38263378076543,0.0147872641914464,0.243917689971718,0.945750419904027,1.20241227865983,1.39334370616201,1.54896250980069,1.88129741101017,272.088967443632,1.00149851871939
"log_lambda[505]",1.23431525846278,0.0104242176136067,0.238183856377787,0.782947782165132,1.05211817345823,1.23748707483626,1.39920410876307,1.71784246743263,522.08078207114,0.996579987810001
"log_lambda[506]",1.54321628746425,0.0115099189383173,0.245412285175027,1.0818897822581,1.37025504822979,1.52780024950146,1.69599535087959,2.04884993421018,454.619509269706,1.00199140713615
"log_lambda[507]",1.73977390325907,0.00986068992368884,0.231934635829675,1.30529361974269,1.58182892588705,1.73050268427696,1.90441670602146,2.18084512426582,553.243872510591,0.9968695253908
"log_lambda[508]",1.91706284961432,0.0112509365622295,0.241210663408025,1.48843376702713,1.74998984587691,1.91303390762016,2.07760130938865,2.3851264699257,459.637712228008,0.999148970551646
"log_lambda[509]",1.6005359352059,0.00981517891547733,0.217485464630879,1.17579605213485,1.45254193213415,1.61525543028204,1.7406298036961,2.02627852876995,490.980260991412,0.999095624421217
"log_lambda[510]",1.76985394373704,0.00962614306949472,0.227970529051297,1.34637609251691,1.60837977146938,1.7764585740215,1.94045625940298,2.24471443676736,560.857833354576,0.999648963358544
"log_lambda[511]",1.80829383205788,0.0105637630904831,0.232864391738135,1.37291843954461,1.64127675152069,1.81303145107633,1.96669164272109,2.23681441236255,485.92457321989,0.997178157767735
"log_lambda[512]",1.39148813168517,0.0145542653491265,0.365446851086071,0.708677338272977,1.1740708100991,1.38591232596873,1.65984699460989,2.06213103502061,630.475000979761,0.994845837386469
"log_lambda[513]",1.05643820965634,0.0133178643323205,0.362331463653356,0.394887896852613,0.811833462150772,1.06160781304868,1.28794690473379,1.75264110854946,740.189506270314,0.996623732164258
"log_lambda[514]",0.0506694555024703,0.0126297846761329,0.349263903189619,-0.595712983189507,-0.159627059063773,0.0293950176400781,0.268351066076929,0.735904958264746,764.74300550508,0.994785965799513
"log_lambda[515]",0.591012838632844,0.0127439327592506,0.359505449181859,-0.11143649653612,0.370971438998412,0.572101289152896,0.827913198521133,1.29170647978352,795.80014227598,0.996108311467205
"log_lambda[516]",1.10163928205265,0.0124075644387743,0.352905954940004,0.44550037471062,0.877031412670604,1.09886610559639,1.33728012747823,1.80556252359331,808.993243758907,0.994037849422251
"log_lambda[517]",1.3936200714946,0.0149911338537385,0.361003199291091,0.716397344143846,1.15624562907198,1.38413509065902,1.63166256682744,2.09528276192536,579.900038533612,0.993469948348674
"log_lambda[518]",1.19487619274257,0.0118043220574496,0.358608717275848,0.491103507583027,1.00452412729155,1.1879656648401,1.43898166032259,1.92063541794443,922.910496139943,0.994274151891351
"log_lambda[519]",1.59780905245522,0.0139945945041801,0.368681158437571,0.888738945550757,1.35930598555738,1.6107923853503,1.84042094865331,2.29005780034785,694.03480188659,0.995729981686622
"log_lambda[520]",0.994395054603661,0.0121927079706445,0.35872617585995,0.304860023590129,0.77868120855148,0.988559464987132,1.22244267491237,1.68875764522435,865.617028861903,0.993865800609968
