ensemble_forecast_posterior_2017,ensemble_forecast_posterior_2019,ensemble_forecast_posterior_2020,ensemble_forecast_posterior_2022,ensemble_forecast_posterior_2023,ensemble_forecast_posterior_2024
9192.451325,5831.18524,5829.060276,3815.477157,6647.230487,5318.566815
9976.095872,8588.586952,5394.21514,4249.8347,5142.856796,5319.495143
6688.116213,4982.138694,5392.595412,3977.905638,5996.50814,5320.446936
8262.664061,5032.166088,5171.49452,3793.264414,7987.185237,5321.42098
11503.99252,5782.164427,6989.828093,4424.253271,5881.000817,5322.031374
9722.246803,8390.242308,5397.737823,3517.070744,5186.648005,5322.476762
9292.40196,7386.927872,6095.112526,3850.967727,6571.879765,5323.130589
7831.526938,7963.783889,6521.112025,4276.762209,7388.697169,5323.808867
8549.462137,6325.885987,4955.589841,4035.789063,4759.270648,5324.484838
8206.813801,7674.224986,5724.191827,4029.597073,5388.950015,5326.130233
8526.30827,7759.650477,4878.222682,4872.032517,5690.394859,5326.731455
8831.072548,7750.194798,4829.726974,4719.681885,4599.833973,5327.320496
7631.86982,6929.178066,5449.099731,3126.13083,5621.096514,5328.122885
7269.390702,6108.817353,4520.500527,3954.946349,5063.225184,5328.638052
7724.392246,5746.144693,5589.635497,4251.653923,5549.975229,5329.166475
9382.431569,5806.969717,6088.545871,3360.122726,4614.398791,5329.879536
7584.705726,5903.315294,5101.656082,5170.959464,5738.166436,5330.997688
9203.50139,6157.162392,5996.10524,4134.320458,4992.94369,5331.915036
7734.728706,7219.995488,5178.69996,3674.771092,4951.862802,5333.163421
9733.860679,7145.921931,4385.692124,3955.882423,5135.870339,5333.939296
7788.616891,6002.509079,5339.674323,4570.731501,5021.692959,5334.526184
7705.468469,8696.434267,5469.523602,4355.383561,7686.541703,5335.242693
8094.810157,6114.47458,6704.608193,4494.400707,5260.113152,5336.541905
10532.336,5449.024978,5696.923601,3522.520697,4593.60592,5337.396688
6970.212016,6563.989721,5407.643728,5252.921487,4959.173626,5338.178731
8491.097477,6104.010862,4899.035026,5593.669736,7575.673292,5339.023071
8295.802459,6706.555807,5869.36028,5350.087018,5591.073273,5339.617265
7625.504378,7253.721655,4922.694183,4090.552299,5477.37839,5340.242072
14031.7956,7769.642445,5847.841262,4070.503309,3982.856905,5341.684565
8341.803044,6734.443684,5504.912432,5911.327864,7168.724311,5342.594261
8760.668497,7677.971893,5717.424577,3930.90916,6184.16425,5344.244744
6551.958429,6425.100606,5450.454696,3535.429154,5235.409773,5346.293789
8608.014028,6433.157696,6152.924231,5738.524512,5217.599497,5347.611335
7845.686197,6884.137017,5969.520466,4490.599178,7444.572398,5348.559717
7636.832185,6944.655463,4624.2342,3809.629949,5101.354126,5349.283437
10067.28617,6539.856903,5258.431711,3577.54439,5255.748367,5349.895225
6852.808029,6626.000069,5839.859455,4169.684467,6166.207366,5352.701015
6966.836093,8506.257513,5982.039815,3220.400961,4351.172383,5353.188812
9557.482982,7889.301822,6384.879135,3346.447004,5727.472589,5354.112092
11953.58704,8482.713698,4650.00197,4674.424334,6891.786315,5355.903373
7383.715656,6590.781972,4484.83663,5170.878867,5113.765286,5356.170666
10821.36351,6422.368693,4501.748094,4299.801735,6264.897766,5357.030205
12127.32052,6999.04215,5136.626998,4405.061965,6010.854127,5359.218981
7610.118813,6098.392336,6129.831048,5094.230159,5164.704028,5359.919821
8501.982729,5245.928034,5190.265333,2977.932815,7566.233427,5361.117335
8768.632525,6298.168031,4923.501708,3301.81108,5951.985109,5363.313346
8893.532648,5957.658264,6407.837296,4995.834253,4794.091124,5364.093617
10304.23613,7463.046504,6574.040519,5172.440052,4513.244473,5365.118904
7780.70696,7942.564838,5224.559702,3827.608681,5912.467023,5365.873783
9136.604259,6718.334171,5973.631169,3566.449717,6381.398959,5366.528904
11061.58198,8125.985136,5422.32269,4100.478085,4982.97655,5368.483165
10826.34792,6750.554389,5864.423363,4596.09982,4421.736291,5369.35436
8792.380907,5826.18287,4827.695509,4556.853077,6201.454356,5370.271026
8788.184766,7208.362555,4747.274943,4636.572478,5033.172434,5370.807938
7765.736378,5992.60915,6812.365297,4409.661156,4247.182381,5371.588616
11459.33296,6789.028898,9038.166372,6089.506481,5501.12753,5372.406643
9012.114399,5781.624242,3970.396593,3973.115934,4430.234705,5373.598967
9117.936406,7013.627705,5970.96067,3013.1074,6994.730023,5374.667255
9246.162353,6356.722569,5091.823806,3015.640299,4257.634029,5375.720796
8625.608177,7083.578297,4936.003935,4599.315767,4093.613318,5376.701049
7344.850372,5979.419025,5836.332438,4294.043326,5916.533547,5378.249874
7454.865568,7325.666758,4542.616788,3157.542525,4414.241452,5379.251973
10166.61442,6306.431905,5625.966251,4542.126623,4485.142261,5379.873011
6922.628431,6782.914848,4039.978966,4537.135908,5407.975034,5380.534411
6504.550004,6882.783414,4962.037978,4511.1981,3874.578712,5381.894728
7473.055826,5769.529315,5693.31033,4287.778668,5976.344345,5383.032089
6012.430279,8770.721567,4685.445369,3157.401331,6278.995785,5384.468754
6427.575213,7172.993734,5264.017423,4770.370624,4509.462568,5385.577742
10036.09899,5796.513728,5257.567382,3633.747545,5986.856471,5386.830616
7943.102058,6776.392949,4323.254589,3794.581767,6063.510039,5387.204027
10119.43431,6783.289623,6695.957937,3625.694054,4369.40435,5388.52852
9283.698958,6831.345876,5293.399791,4177.019429,5295.242289,5389.126841
6961.779381,6398.22692,6272.578212,4104.066764,6544.422958,5390.35528
6849.950926,7030.036488,4652.405386,3229.67299,5014.338486,5391.271203
6899.089167,5968.626309,6437.897784,5141.886312,5429.082544,5393.228421
8935.757501,6177.953793,4812.790818,3543.701006,4740.72029,5394.131198
9530.896673,6751.421804,7074.645807,4101.561741,5619.478853,5395.176307
6873.495136,5896.696563,6633.064268,5107.319743,3970.025672,5396.101647
7289.695914,5608.476973,5947.63792,3673.24226,5181.071452,5396.824904
9085.920833,8199.740806,4746.657409,3515.379652,5717.23761,5398.495544
6286.80131,7259.737062,6292.656899,3726.614735,4604.409271,5399.59229
7335.842883,6561.735648,4736.065025,3970.571648,6028.445501,5399.996753
6973.994929,5814.231461,5905.569707,3442.260827,5670.832231,5401.027189
7915.711651,5993.098855,6634.645945,4075.180046,4994.259739,5401.797834
8733.974096,7138.95455,5202.675982,4552.037902,5077.978622,5402.582389
8134.201569,6833.155661,6035.824938,3014.70743,6547.460137,5403.834722
9906.295655,6030.768048,5539.700434,4344.440742,6017.867247,5405.439315
8228.293174,6586.23818,4091.1614,3678.820039,6436.846723,5406.116054
8145.9162,7478.483414,5255.761722,4888.240962,4869.93497,5406.775018
7903.110106,7183.762229,5044.040437,4112.723438,6358.727814,5407.773384
11869.44692,7891.080299,5202.712197,4858.359364,4833.836836,5408.817778
8546.426579,7638.013802,5785.870415,3783.488278,4337.999522,5410.31283
8145.822275,8347.964228,5675.768601,4917.026521,4932.51064,5411.884528
7840.393527,7178.3275,4472.929149,5201.073161,4873.65084,5412.135332
6569.951202,5741.205869,5850.210925,3846.323795,6162.014448,5413.135655
8367.163382,6840.638545,5218.427721,3246.167376,5885.494482,5414.124884
9708.251936,5116.352511,5984.247134,3221.363846,5090.24193,5415.553416
7402.581639,6280.013061,5471.765799,5323.82174,4874.161623,5416.037782
10239.46302,7183.063744,5171.999798,3913.027729,5956.545411,5416.88077
9136.87467,7491.602865,4439.356441,3290.244417,5946.431024,5417.369943
7682.236586,5939.014222,4828.976014,4471.007462,5423.788679,5418.040712
8801.139077,7598.959201,5268.074083,4864.659754,6223.619432,5419.275616
7114.547155,5472.633645,5933.330922,4500.270304,6520.278613,5419.796303
6747.4738,6523.178007,4980.704514,3844.023799,5498.148487,5420.606716
7335.118393,5084.40788,5466.351248,3942.377495,4452.430413,5421.598053
10001.16213,6549.332177,4706.577071,3610.160922,6582.368069,5422.203209
7627.58023,5644.070048,4509.330565,4118.640996,5704.923688,5422.660973
8529.014141,6584.628846,4474.002708,4586.210178,6797.828323,5423.016025
8647.889746,7443.151046,4757.218322,4501.236603,4857.225291,5424.058457
7659.386683,8083.465628,4859.667559,3820.204506,5893.943513,5424.435885
8675.61008,8736.231023,4716.615216,5354.555604,5816.687909,5424.744966
8563.569439,6199.744605,6161.67999,3459.721787,6796.181343,5425.534167
8208.477949,6784.714946,5572.230904,5404.982283,5017.002101,5425.980557
8719.077758,8705.113683,4592.054814,3548.887111,5490.35837,5427.134446
10347.16251,7244.828897,7672.064451,3917.598984,4202.919575,5428.098274
5738.691269,8951.77977,5594.107128,3903.5261,5788.3552,5429.66336
8205.001872,9483.648948,4306.695801,4123.108909,6394.750716,5430.650828
9896.59702,6893.884496,5871.777212,4152.634882,6226.079338,5432.028471
8506.570896,6432.547327,6283.698657,3120.165525,5449.982047,5432.856476
7274.279585,6638.378317,5768.382592,3497.172909,5409.686222,5433.734227
9290.601009,8450.137167,6283.641145,4053.680016,5896.158299,5434.534974
6348.174448,6419.531497,4582.415128,4534.697767,7068.60982,5435.188311
7121.214831,6369.111287,6420.236304,3234.203843,6587.921344,5435.819489
7884.067664,5953.460258,3898.418319,3518.552733,4237.790726,5436.425218
8463.682257,8349.48252,4888.084877,4203.791516,5096.483495,5438.21316
10181.12311,6832.770775,4610.958349,3495.063487,5208.197195,5439.120192
8256.429446,6390.610679,4994.482077,3871.360184,5447.688284,5440.161305
12169.35831,5466.223178,4781.694744,3663.692675,4847.944962,5441.413923
10476.74357,6504.158567,4908.417055,3905.536217,4384.166746,5442.713578
6269.528486,7400.99474,4696.203466,5185.302164,5455.780869,5444.40398
8114.746265,6345.838821,4292.471627,3071.984798,5813.32236,5445.753244
8637.144819,5446.766743,5752.515013,3783.195192,4807.777766,5446.683585
7742.672357,6019.003789,4559.64677,4294.885109,5580.479972,5447.336822
7527.646103,5796.078861,4870.4435,4609.051547,5089.434837,5447.987137
9507.791677,7488.989672,4779.846484,4487.534787,4756.475016,5448.832048
8325.026273,5683.648267,5299.034622,4168.782766,5126.204157,5449.532387
8685.556579,5447.390745,7262.171319,5064.614095,7411.162746,5450.553436
6426.74019,7975.070452,4644.085599,4985.696718,4241.448793,5452.337304
8114.065961,5934.755911,5191.531802,3289.514516,6131.446224,5453.277709
9394.069566,6574.097011,5271.431562,4722.126909,6032.250993,5454.432391
8876.121316,9608.009646,5625.065272,4978.876185,5467.979253,5455.585498
8004.279892,6290.66626,5006.634102,4077.390228,8132.991393,5456.112053
7678.071729,5784.882107,4708.514606,3386.179719,4710.302256,5457.752828
8786.322445,7163.121097,6958.464022,4095.004502,5940.504458,5458.536798
8027.835229,8149.224918,4391.957827,3905.646735,6285.859888,5459.851369
9051.820962,6757.297277,5735.595793,4978.611182,6310.705358,5460.624936
8777.608339,6288.075279,5892.666036,5159.3436,4774.809143,5461.977188
8154.631424,5249.410771,5197.248809,4040.616878,4664.452554,5462.686299
8679.635343,8373.569909,5723.580161,3548.830891,5358.371767,5464.020507
8279.864857,6713.046434,6505.091146,3301.847518,5592.911937,5464.384996
5645.921719,7446.693706,5226.093715,4278.660133,6049.772889,5464.866668
6874.568901,7161.013473,5271.194123,4857.179406,5729.688994,5466.514931
7727.122098,5391.571026,5938.544356,4334.072892,4595.818572,5467.102685
7265.7512,6509.949319,5408.130035,4626.500777,4709.212135,5468.164343
8923.364422,5766.109842,6117.469357,4101.567885,3701.935481,5469.789595
8700.072059,7117.621981,4768.261227,3967.734631,6664.914049,5470.566322
6635.853585,5768.569248,7734.141093,4659.691998,6277.737324,5471.568901
7658.62021,6698.181081,7454.098978,4180.556575,5163.540496,5472.958189
9824.246455,6347.027811,5694.302288,3149.828866,5568.25952,5473.777789
9085.388703,7302.961934,5413.697905,5185.246721,5201.372591,5474.547498
8431.935552,6689.999219,4741.622569,5048.61386,5730.316053,5475.185463
9697.089098,6340.532155,5877.347251,3805.595901,6286.55006,5475.830099
8593.165498,5550.742145,5170.328535,3524.595853,9791.865531,5477.115572
9741.158392,7907.403007,5418.029857,4683.410464,4565.549963,5478.116231
7702.434668,6959.585409,5467.854342,3606.85275,5462.117695,5478.936914
10928.46249,6453.216646,5303.64737,3802.204306,5879.004344,5479.485982
6932.739429,8546.661002,6041.750328,3499.552486,5550.698855,5480.749527
8465.62355,5836.054658,5069.78332,3670.191397,5930.724352,5481.826099
8198.357555,5993.883534,5317.345306,4818.716917,4696.708898,5483.796066
9571.324175,7106.410297,6078.069338,3682.408148,6737.419059,5485.324878
6377.779621,8599.642248,4827.388571,3629.716938,5776.52338,5486.801051
7338.126789,7117.070832,5174.145779,4306.21924,4922.379506,5487.257124
7512.572407,7937.677381,4443.694603,3534.144117,4885.421946,5487.834861
7239.320997,7635.100724,6217.389311,4487.611791,4873.83637,5488.889948
8645.152326,7988.502675,5201.429608,4436.334859,4890.048826,5489.576208
9441.490607,8188.284084,5450.651754,4431.627337,6621.031026,5491.054735
7027.149299,8071.984792,5274.353822,3709.782684,4511.566743,5491.84337
8818.991694,6694.668995,6385.768047,3547.803335,5868.602472,5492.540852
7178.551117,6418.998541,4921.056713,5309.496329,5591.343933,5493.024513
7112.01963,6195.076648,5890.869641,4663.660232,5470.183633,5494.319316
7479.543466,5441.413938,6698.704317,4455.069066,5284.238939,5494.925999
9280.465127,7040.886598,3970.768265,3740.044577,5041.701752,5495.646517
8207.443275,7486.685588,5669.132881,4729.967298,4575.535643,5496.677763
7183.138999,6457.058224,5051.813717,4639.10226,4876.336314,5497.363942
9167.957242,6353.98392,7798.721721,3804.484941,6012.769235,5498.011038
8337.850137,7139.145341,4834.372906,4063.427517,5366.031755,5498.385623
9627.816201,6017.520361,5279.992743,3681.30649,5591.642527,5499.561295
6126.797709,8558.04743,8277.01795,4061.935543,4205.612641,5500.198367
8046.477974,8132.077582,6336.546376,3024.953262,5895.691682,5500.562078
10575.39519,6638.660398,5319.772117,4568.304332,6418.064442,5501.64783
12557.20285,6966.391521,5305.609252,4764.778066,4703.537955,5503.340294
11901.69567,7424.7207,4622.219326,5213.001981,4834.04307,5504.544513
6502.481165,5060.943058,5256.402255,4680.203508,6604.073553,5505.879252
6751.260225,4961.999977,6845.527384,4362.776686,5645.344539,5506.493121
8664.931865,7207.07587,5675.938986,5016.774882,5546.787771,5507.424688
7617.889759,7374.684279,4330.806606,5187.353366,5877.461188,5508.312131
6445.416609,6899.297467,4741.434465,3857.576518,5896.026575,5509.550114
7869.631075,7165.255436,6706.305165,4059.093344,5596.300467,5510.854539
8968.599886,6060.838753,4864.712017,3580.442959,5301.194352,5511.906289
13158.53684,6780.220263,5267.820652,4453.82929,5015.288969,5512.535893
8277.005692,7827.938889,4959.8076,3918.399194,6086.217286,5513.199745
8261.473961,6842.265894,4230.115679,3859.410457,6203.305404,5514.378389
6676.326208,8695.136435,4855.111729,4673.09789,5826.857345,5515.10384
7853.671423,7707.042422,5212.660219,3873.607004,4997.643725,5516.204037
7368.453,6913.240694,6050.626224,4029.94762,6079.499073,5518.046181
11847.4665,6856.882356,4483.013922,3458.467585,4958.340945,5519.037267
9939.996352,7588.832695,5444.771134,3310.574234,6061.491389,5519.760508
8620.083453,6900.69469,6745.221771,4154.915412,5049.711489,5520.447804
7574.060122,7499.472919,5449.390942,3786.513132,7781.379783,5521.327738
7934.933707,7667.742171,4914.622349,3712.188167,5290.491661,5523.163414
9800.395408,6961.488979,5347.453653,4566.357814,4048.121766,5524.139875
7233.986985,5724.006926,5625.035103,7193.157928,3905.35717,5524.64138
6859.69108,7168.996275,4928.890802,3687.181046,5915.179562,5526.537267
8470.692741,7378.531302,4802.996736,3621.384246,5655.885434,5526.892174
8447.968479,6967.828332,5358.749924,3932.877009,4875.654618,5527.397595
8269.668367,8646.255137,4513.489449,2999.371756,5265.633189,5529.265875
7920.064005,6782.143057,4832.312081,3621.424374,5822.996466,5530.595169
7401.483258,7128.038987,7285.204425,4253.754955,5739.128153,5531.493704
9532.708924,5339.473761,4714.283478,4209.558644,4877.987567,5532.672179
8227.206273,7463.956931,4704.165119,3820.322482,5493.535549,5533.451194
10971.09608,6363.804046,5729.624739,3974.630561,4402.922143,5534.86852
7358.01231,6355.875019,4689.276834,5387.446625,6006.476622,5535.364244
11159.37535,6047.081418,4418.997664,3079.68431,5735.66766,5535.949336
10029.93296,6793.990614,5920.467285,5042.40513,6152.923537,5536.616027
7850.522263,5849.638708,5555.787809,3276.337342,5197.925752,5537.672654
9029.751075,7284.787324,6082.273183,3732.22287,4779.613307,5539.484592
8895.646157,5645.597992,5179.701834,4151.912225,6300.189372,5540.027052
9259.807255,4681.637036,5400.536277,4721.830057,6962.965381,5540.689112
8173.954622,5725.932213,5672.765117,4660.596639,5512.864178,5541.838457
8948.446518,6832.993631,4707.45322,3375.659007,4857.416214,5542.380845
6243.910916,6339.913398,6118.821601,3941.496282,6266.012088,5543.445231
8049.828406,6313.086977,4426.024949,5203.247848,4831.285951,5544.356511
7383.507064,6400.056789,5992.818327,3853.286431,4969.359,5545.825396
8215.480159,7931.050062,5634.453755,4186.846757,6018.79195,5546.361577
8378.417066,5635.343054,5069.902691,3473.742889,4204.901046,5547.126077
7967.58758,6984.231915,5797.793238,4018.12929,5411.298417,5548.365929
8379.328925,7645.468396,7569.065615,4334.718807,5144.556902,5549.233522
10941.97993,7296.259078,4730.458004,2910.185335,5450.520613,5549.86014
9413.325658,7336.329959,6055.383028,3013.690594,6291.909846,5551.998245
8020.843726,6863.98616,5232.783786,3816.458763,5671.135136,5554.130302
8330.039085,6974.928665,7055.3908,4686.968478,5281.235256,5555.291436
7670.680959,7065.323547,5943.439836,4331.943873,5992.983263,5556.647122
6553.115078,5136.613079,5683.263609,3818.477267,4289.68089,5557.120492
6413.809547,6758.006806,6207.213853,4226.418293,5534.904041,5559.19544
7703.184099,8136.088714,5326.138017,4312.801937,5813.824498,5559.938875
8085.015251,10490.00438,5523.020583,3515.349431,6898.262223,5561.346274
8996.736745,9508.429342,4729.462974,4700.698445,6547.674638,5562.725664
7864.848108,6016.336523,6639.32593,4508.295781,4736.14624,5563.360889
9080.10511,7348.853672,4627.959166,4841.977007,5585.895178,5563.836662
8159.868676,6158.394797,4102.926563,3879.508665,5467.913631,5564.291117
8957.67248,6709.266452,6672.305069,4491.776873,6024.258202,5565.146297
7133.724296,6793.316811,5670.501018,4407.85275,4404.917791,5565.831696
7180.186413,9238.549541,6397.071613,4031.679029,5614.41575,5566.646719
11066.27866,7828.513562,6406.185601,4438.030993,5773.456569,5566.998609
11415.20441,9164.38984,5058.07455,4054.932214,4123.121445,5568.957434
6949.785108,6342.664493,6922.789849,3018.688605,5490.388998,5570.025029
6751.547935,6223.087555,4127.682353,4370.260599,5538.759162,5571.389353
9428.906066,6960.060835,5742.935564,3754.6396,5405.920702,5571.888936
8615.724854,7097.169084,5496.970919,4085.180121,5357.6892,5573.0975
8516.845506,7088.552864,4147.054428,4118.305539,6108.912593,5574.077215
10727.78373,7952.930027,7223.588267,4181.912047,4754.364703,5575.562258
8318.010196,6222.445684,5278.86885,4284.188826,5187.627201,5576.998061
7379.533766,5863.895435,6693.402559,4665.064856,5824.732087,5578.094748
7693.01331,5969.255223,4560.85383,3916.447271,6173.53298,5578.776199
8563.112192,5549.3118,5831.146361,3788.679944,5309.039824,5579.460336
7178.615473,5871.292626,5841.865729,3738.9276,5816.259979,5581.158729
11167.02107,5756.474876,6670.300968,3601.467494,5676.935178,5581.945329
9639.96226,5711.898059,6984.004531,4440.760373,5491.987077,5583.127353
6660.838192,7258.235888,4548.379737,3567.854543,5849.220168,5584.871072
7179.05857,6612.453333,5444.75779,4407.239104,5756.840637,5586.482023
7490.39302,6173.453476,5098.079149,4130.971003,4060.375054,5587.174695
11115.07976,5600.65457,4191.524066,4647.801289,6490.633339,5587.962894
7659.153654,8407.709018,5521.474722,3730.593443,5511.749409,5588.754822
8930.496972,7556.016349,4403.288873,5035.273924,6201.197105,5589.998548
8270.850801,6641.689188,4699.789754,3675.652792,5122.185074,5591.623796
8610.78632,6768.12388,4984.801624,5055.336484,4943.548565,5593.0336
9459.091484,6120.299298,5548.814927,3607.82386,6026.243293,5595.66677
8081.574707,6208.106613,5824.479909,3654.675542,6620.043764,5597.126335
9659.490684,6880.57462,4417.833251,3151.891999,6944.233801,5598.893953
9481.214666,6937.991791,4437.380358,3217.845948,4595.680747,5600.485667
7880.692234,5467.867528,6448.709633,3337.890113,5153.391994,5601.051293
7810.068848,6344.445692,6047.017872,4361.916107,6435.344181,5603.309448
8934.966576,8440.320028,4996.226938,3000.755177,4899.453352,5604.486027
9923.054401,6874.804247,4881.529327,5021.008003,6801.895508,5605.33515
6928.000348,9892.14567,5215.411596,3827.203183,4688.969064,5606.975433
10238.30042,6596.101451,5400.923866,5090.029466,5358.908367,5609.853865
8707.040754,5833.820039,5500.963654,3619.215524,5104.580778,5610.443585
8941.651095,7612.310284,6843.634154,4035.812553,5666.376386,5611.304149
8668.765525,7936.448587,5787.546897,4250.485898,5801.674566,5611.636771
7586.098694,6216.706987,6303.834292,3743.750365,4464.269813,5613.629644
7106.870865,5893.061925,5081.923568,4819.636589,5989.934287,5615.603216
6449.224112,7224.267701,4458.763203,2730.833003,4182.175507,5616.847824
9311.203398,4646.458374,5285.434406,4028.161445,4561.525283,5617.429148
8096.926432,5328.841905,4683.446447,3990.707505,4854.856818,5619.073197
9924.950188,6336.949929,5985.169494,4157.034967,4656.064089,5620.187512
8000.750815,6359.306828,5707.057641,3034.83084,3857.926631,5620.840013
7372.081762,8200.291409,5662.292483,3779.995368,6481.808661,5621.724492
7386.284111,7104.069519,5208.257437,5433.797651,5508.012415,5623.232759
7696.90161,7166.553732,5176.539887,3263.597229,5936.9618,5624.712672
7592.135654,6430.25726,6847.890494,2829.325728,4684.934655,5625.163573
12658.14526,8214.314356,5906.366544,3892.399601,4794.230302,5626.341822
8469.895232,5851.272542,5752.198329,3268.471612,5638.587384,5627.055366
10576.46338,7401.50338,5507.19503,4151.229595,5270.791119,5628.103355
8682.143809,6711.238924,4962.949324,4267.355208,4882.040347,5630.698579
6486.938265,7397.767386,5166.921157,4680.113866,4685.604637,5631.59667
7452.644064,7204.259474,5448.886506,4966.006645,6678.313502,5632.634494
8259.975928,7601.738849,5842.855852,4080.785202,5383.016397,5633.155449
8621.094365,7832.187583,4147.246457,4163.396931,7702.016324,5633.831534
7993.73458,6452.373424,6353.216944,3835.428438,4600.990611,5634.898128
9352.74221,7155.160339,5739.076145,4521.703876,4015.682893,5635.334305
7712.875702,6834.369355,4756.609644,5384.273101,6935.715666,5635.862305
8067.842813,5862.548876,7386.557335,3827.718029,6645.41727,5639.332734
9248.818779,7630.119967,5900.590488,4854.564129,4676.639576,5639.864571
8494.046904,6400.207114,5527.314129,5411.855479,5075.429826,5640.516756
11315.75576,7341.733716,5811.233068,4391.060567,4977.232027,5641.334476
7735.164279,7703.809013,5402.358821,4403.435346,6334.108584,5642.689854
9478.606965,8378.024372,6366.809198,4378.158825,6347.853645,5643.14374
9915.385603,6197.815843,5491.246672,4696.490899,5154.81096,5643.462383
6677.17729,6522.523836,5374.897181,3924.526233,7179.935645,5644.596906
6902.478966,6957.393745,5118.058318,4144.662754,4493.369507,5645.357244
7013.143659,8458.959274,5494.175138,2984.305872,4850.966798,5647.380876
7671.55502,5439.910997,4934.48649,4761.42485,4976.878078,5649.276469
9331.136556,7293.574786,5345.439817,4197.551094,6034.737988,5650.118327
7237.72216,6448.485631,5480.110211,4038.345381,5587.473051,5650.90754
7118.379,6149.353351,5796.036692,3963.285076,5102.328824,5651.611986
8289.5264,7444.647849,5370.979152,4354.618872,8389.624499,5652.446659
6931.964171,5743.287045,5472.074446,4972.406049,5717.145891,5654.24457
8774.836932,9206.916662,5315.417566,3953.614776,5915.683275,5655.069838
8575.024215,6330.181618,7027.26617,3478.987461,4451.497749,5656.70876
9388.942078,6523.597847,4216.518185,2871.778601,6181.807521,5657.155607
8952.745387,6483.525068,4075.39191,3889.472847,6901.884528,5658.684833
10661.93909,6266.892653,6374.793356,4814.283433,5188.229885,5660.229387
8183.073903,9123.095778,7245.494978,3458.982448,4918.976933,5661.653269
7835.007963,7554.852225,6840.448213,3662.222578,4867.775517,5662.290577
11175.37972,7199.883158,5734.123545,4398.864171,5919.097869,5663.989302
8613.762904,6182.806104,4605.722968,3387.904767,4874.820488,5666.485056
6533.676033,7164.157322,6389.987734,3865.417488,4658.926638,5667.476762
7856.500117,6677.205785,5385.395761,3906.285759,5243.07088,5668.702326
8569.13015,8880.363568,5572.788294,3771.400876,5295.620205,5669.480691
7998.378113,7203.767819,5409.355038,3719.367259,6169.676823,5671.018107
7423.992914,6849.185991,4723.127389,4103.563512,4496.466449,5672.650966
7786.425342,7437.973893,5331.740812,4551.480641,5187.47574,5673.295354
7517.540947,8020.416196,5065.985139,3530.769017,5699.429176,5675.099142
10180.75573,6780.293611,5081.105294,3498.839492,4231.371315,5676.604683
9016.895804,8500.942926,6803.519832,3153.520949,5157.200374,5676.984809
8661.949051,6812.415138,4975.796156,4160.300925,6192.605443,5678.619906
9455.195807,8185.034005,5232.203997,3904.658657,6850.154762,5679.395915
10441.80754,5890.412166,4731.950438,5438.15569,4716.40556,5680.405307
10334.52246,5910.014902,4333.928787,4488.027517,5710.596658,5681.311164
7579.469675,8815.20566,5347.746769,4385.648332,6080.378462,5682.081483
5881.116143,5400.884771,4838.387176,3685.315051,6012.547893,5683.154047
8404.128392,5291.808984,6195.958616,4138.471066,4638.982675,5683.499378
8164.874101,5727.96332,4597.20924,4899.80574,6347.202054,5684.558298
7569.473566,7977.400513,4307.738522,5043.128954,6082.397995,5685.846423
8530.200228,5645.53216,6052.33476,5042.668317,4853.793106,5686.919524
8587.729589,6565.006752,4422.389509,4584.513015,5612.119038,5687.413659
7347.526311,8488.792117,5178.994592,3639.046814,5709.282258,5688.563999
7331.609732,5578.776992,5323.80047,4257.568063,4894.411807,5689.571626
8978.580725,6037.920043,6824.895235,4582.994278,5750.507018,5690.713386
7604.900598,7668.112092,4804.250187,3393.538922,6111.806513,5691.581292
7842.752808,5404.535216,3925.77755,3691.603977,5385.716911,5692.368742
8053.595793,8751.318719,5843.585802,3645.302042,5831.831594,5692.703901
8424.263474,6627.611476,6410.223924,4922.930174,6284.36716,5693.364669
6673.659917,6239.712029,5782.33184,5251.758768,4489.667894,5694.357535
9782.45761,7975.878374,4791.927955,3976.114584,6224.080294,5696.186276
9220.186633,6760.656542,5662.375681,3499.238162,4706.470254,5696.631665
8738.079926,7230.315027,5192.402436,3474.467608,4957.156657,5697.168084
8773.543984,6256.971173,5074.083134,4629.12227,4945.215574,5698.345655
9482.074571,6844.389726,5656.238993,4601.364442,5283.696674,5698.726528
9787.204489,6256.852535,7192.327183,4939.174289,5890.553746,5699.529693
7886.491478,6064.886173,4821.303533,3829.18885,4879.316864,5702.32271
9204.261001,6661.264566,5021.011899,4041.499157,4698.596601,5703.544377
7855.308509,6235.297752,6329.890607,5264.527834,5408.415243,5703.910832
8953.325771,8932.90904,5565.76192,4080.582465,4329.430045,5706.38507
9014.397458,8143.248961,6132.90472,3709.54576,5538.511504,5707.40371
9247.598041,6242.525832,6034.475125,4213.72372,4883.586471,5708.484259
7118.102975,6624.252397,5570.863856,5605.718891,6121.279172,5708.863818
8033.389045,6937.052567,4554.730331,3809.736071,7365.062979,5709.49008
7543.914825,7978.641199,4948.309219,5317.090465,5604.53931,5710.53471
8839.849095,7810.469484,5307.265664,3891.746203,6123.891849,5712.188712
8200.39505,6751.384771,5295.160038,4579.929896,6033.918056,5713.463063
13405.12523,5912.796625,6586.747936,5804.711006,5306.209719,5715.030103
11315.18961,8477.183471,5582.977873,4643.540813,7227.992759,5715.752773
8030.717453,5281.895124,6496.825437,4183.346665,8387.758683,5716.569228
7618.266397,8508.465528,4881.574742,3371.155121,5439.582347,5717.942294
8651.2639,7322.271764,5510.900653,3413.521726,4600.275358,5719.196703
